COUNTY_FIPS,STATE,REQUIRED_SPECIALTY,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES
28151,MS,PULMONARY DISEASE,1,0,0.0
28151,MS,RHEUMATOLOGY,1,281,7209.0
28153,MS,INTERNAL MEDICINE,2,198,896.0
28157,MS,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,720,3225.0
28163,MS,INTERNAL MEDICINE,2,276,1007.0
29001,MO,INTERNAL MEDICINE,6,1431,13272.0
29001,MO,PSYCHIATRY,3,116,467.0
29007,MO,INTERNAL MEDICINE,3,1079,7755.0
29007,MO,PSYCHIATRY,1,0,0.0
29007,MO,RHEUMATOLOGY,1,294,2189.0
29009,MO,HEMATOLOGY/ONCOLOGY,2,906,326179.0
29009,MO,INTERNAL MEDICINE,5,1429,3574.0
29009,MO,PSYCHIATRY,2,0,0.0
29011,MO,HEMATOLOGY/ONCOLOGY,1,106,183.0
29011,MO,INTERNAL MEDICINE,2,152,317.0
29011,MO,NEUROLOGY,1,57,80.0
29013,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1091,3029.0
29015,MO,INTERNAL MEDICINE,1,0,0.0
29017,MO,INTERNAL MEDICINE,1,172,1329.0
29019,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),7,12323,41221.0
29019,MO,ENDOCRINOLOGY,3,970,5234.0
29019,MO,HEMATOLOGY/ONCOLOGY,6,5602,1351024.0
29019,MO,INTERNAL MEDICINE,31,6774,20955.0
29019,MO,NEUROLOGY,7,1216,31987.0
29019,MO,PSYCHIATRY,37,1689,4860.0
29019,MO,PULMONARY DISEASE,8,3742,38694.0
29019,MO,RHEUMATOLOGY,2,385,880.0
29021,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),7,7933,15892.0
29021,MO,INTERNAL MEDICINE,26,8420,34471.0
29021,MO,NEUROLOGY,7,2285,11820.0
29021,MO,PSYCHIATRY,8,501,2113.0
29021,MO,PULMONARY DISEASE,6,3693,14522.0
29021,MO,RHEUMATOLOGY,1,1367,2020.0
29023,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1394,4050.0
29023,MO,HEMATOLOGY/ONCOLOGY,1,0,0.0
29023,MO,INTERNAL MEDICINE,9,2312,4723.0
29023,MO,PSYCHIATRY,4,330,1165.0
29023,MO,PULMONARY DISEASE,1,683,1741.0
29023,MO,RHEUMATOLOGY,2,274,1377.0
29027,MO,INTERNAL MEDICINE,1,211,686.0
29027,MO,PSYCHIATRY,7,131,524.0
29029,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,3851,13810.0
29029,MO,HEMATOLOGY/ONCOLOGY,1,288,627.0
29029,MO,INTERNAL MEDICINE,9,2200,5032.0
29029,MO,NEUROLOGY,3,1106,2458.0
29029,MO,PSYCHIATRY,3,77,224.0
29029,MO,PULMONARY DISEASE,1,542,2230.0
29031,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,3056,6553.0
29031,MO,ENDOCRINOLOGY,1,545,2570.0
29031,MO,INTERNAL MEDICINE,44,12400,40205.0
29031,MO,NEUROLOGY,6,1980,34265.0
29031,MO,PSYCHIATRY,2,101,357.0
29031,MO,PULMONARY DISEASE,6,2672,8538.0
29031,MO,RHEUMATOLOGY,2,981,4632.0
29033,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,3003,6966.0
29033,MO,HEMATOLOGY/ONCOLOGY,1,378,976.0
29033,MO,INTERNAL MEDICINE,1,145,364.0
29033,MO,PSYCHIATRY,1,24,82.0
29033,MO,PULMONARY DISEASE,1,647,5902.0
29035,MO,INTERNAL MEDICINE,1,265,1361.0
29037,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2387,5166.0
29037,MO,HEMATOLOGY/ONCOLOGY,1,132,168.0
29037,MO,INTERNAL MEDICINE,6,1749,11962.5
29037,MO,PSYCHIATRY,12,1495,5590.0
29039,MO,INTERNAL MEDICINE,2,344,962.0
29039,MO,PSYCHIATRY,2,21,48.0
29041,MO,PSYCHIATRY,1,14,59.0
29043,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,492,5407.0
29043,MO,INTERNAL MEDICINE,1,332,2051.0
29043,MO,NEUROLOGY,3,692,1439.0
29047,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),14,22335,50769.0
29047,MO,ENDOCRINOLOGY,5,1871,16375.0
29047,MO,HEMATOLOGY/ONCOLOGY,1,458,1196.0
29047,MO,INTERNAL MEDICINE,33,9308,70266.0
29047,MO,NEUROLOGY,7,2594,28305.0
29047,MO,PSYCHIATRY,24,1848,4966.0
29047,MO,PULMONARY DISEASE,14,6486,39893.0
29047,MO,RHEUMATOLOGY,2,323,1887.0
29049,MO,INTERNAL MEDICINE,1,995,2735.0
29051,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,2650,5731.0
29051,MO,ENDOCRINOLOGY,3,1956,12135.0
29051,MO,HEMATOLOGY/ONCOLOGY,4,1699,308512.0
29051,MO,INTERNAL MEDICINE,17,3414,25722.0
29051,MO,PSYCHIATRY,10,410,1526.0
29051,MO,PULMONARY DISEASE,3,1425,15016.0
29051,MO,RHEUMATOLOGY,2,1042,243481.0
29055,MO,INTERNAL MEDICINE,3,140,513.0
29063,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1213,4191.0
29063,MO,INTERNAL MEDICINE,4,946,2998.0
29063,MO,PSYCHIATRY,4,155,734.0
29065,MO,INTERNAL MEDICINE,1,177,779.0
29069,MO,INTERNAL MEDICINE,1,403,8473.0
29069,MO,PSYCHIATRY,1,71,314.0
29071,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,5672,14766.0
29071,MO,INTERNAL MEDICINE,21,3458,11399.0
29071,MO,NEUROLOGY,1,133,240.0
29071,MO,PSYCHIATRY,2,88,346.0
29071,MO,PULMONARY DISEASE,1,582,1665.0
29077,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,5420,10250.0
29077,MO,ENDOCRINOLOGY,6,2482,10615.0
29077,MO,HEMATOLOGY/ONCOLOGY,10,3780,58738.0
29077,MO,INTERNAL MEDICINE,107,25617,157010.0
29077,MO,NEUROLOGY,20,5493,59004.0
29077,MO,PSYCHIATRY,29,1037,3929.0
29077,MO,PULMONARY DISEASE,11,3826,9960.0
29077,MO,RHEUMATOLOGY,6,1304,8652.0
29079,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,0,0.0
29079,MO,INTERNAL MEDICINE,2,376,4068.0
29079,MO,PSYCHIATRY,1,22,60.0
29081,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1021,2808.0
29083,MO,HEMATOLOGY/ONCOLOGY,2,1492,5328.0
29083,MO,INTERNAL MEDICINE,4,426,914.0
29083,MO,NEUROLOGY,1,228,575.0
29083,MO,PSYCHIATRY,4,44,150.0
29083,MO,PULMONARY DISEASE,1,108,308.0
29091,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),5,4851,13136.0
29091,MO,ENDOCRINOLOGY,1,279,807.0
29091,MO,HEMATOLOGY/ONCOLOGY,3,1596,222937.0
29091,MO,INTERNAL MEDICINE,14,2680,6473.0
29091,MO,NEUROLOGY,2,654,1407.0
29091,MO,PSYCHIATRY,5,247,872.0
29091,MO,PULMONARY DISEASE,1,307,802.0
29095,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),42,31516,75903.0
29095,MO,ENDOCRINOLOGY,18,2850,11141.0
29095,MO,HEMATOLOGY/ONCOLOGY,26,4935,44093.0
29095,MO,INTERNAL MEDICINE,177,37219,179417.0
29095,MO,NEUROLOGY,28,6015,117763.0
29095,MO,PSYCHIATRY,57,2091,9230.0
29095,MO,PULMONARY DISEASE,29,6433,27306.0
29095,MO,RHEUMATOLOGY,11,2999,383488.5
29097,MO,ENDOCRINOLOGY,1,682,21671.0
29097,MO,INTERNAL MEDICINE,3,232,2419.0
29097,MO,NEUROLOGY,1,0,0.0
29097,MO,PSYCHIATRY,1,39,124.0
29097,MO,PULMONARY DISEASE,1,347,1357.0
29097,MO,RHEUMATOLOGY,3,1401,451387.0
29099,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),18,14189,54061.0
29099,MO,ENDOCRINOLOGY,3,745,2010.0
29099,MO,HEMATOLOGY/ONCOLOGY,2,720,2247.0
29099,MO,INTERNAL MEDICINE,53,9830,34085.0
29099,MO,NEUROLOGY,5,1719,12579.0
29099,MO,PSYCHIATRY,4,802,2639.0
29099,MO,PULMONARY DISEASE,9,3394,9938.0
29099,MO,RHEUMATOLOGY,2,288,2657.0
29101,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1033,2067.0
29101,MO,INTERNAL MEDICINE,4,1696,7665.0
29101,MO,RHEUMATOLOGY,1,278,24026.0
29105,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,3197,6049.0
29105,MO,HEMATOLOGY/ONCOLOGY,1,363,2002.0
29105,MO,INTERNAL MEDICINE,2,0,0.0
29107,MO,INTERNAL MEDICINE,3,346,2836.0
29107,MO,NEUROLOGY,1,318,806.0
29107,MO,PSYCHIATRY,1,0,0.0
29107,MO,PULMONARY DISEASE,2,614,3261.0
29107,MO,RHEUMATOLOGY,1,532,845.0
29109,MO,INTERNAL MEDICINE,1,36,676.0
29109,MO,PSYCHIATRY,1,19,81.0
29113,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1117,2061.0
29113,MO,INTERNAL MEDICINE,3,138,450.0
29113,MO,NEUROLOGY,1,280,885.0
29115,MO,INTERNAL MEDICINE,2,466,1373.0
29117,MO,INTERNAL MEDICINE,2,342,796.0
29119,MO,PSYCHIATRY,2,33,80.0
29121,MO,INTERNAL MEDICINE,6,355,819.0
29123,MO,INTERNAL MEDICINE,1,18,25.0
29125,MO,INTERNAL MEDICINE,1,0,0.0
29127,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,6906,19502.0
29127,MO,ENDOCRINOLOGY,2,921,2836.0
29127,MO,INTERNAL MEDICINE,14,1888,5706.0
29127,MO,NEUROLOGY,1,308,624.0
29127,MO,PSYCHIATRY,7,64,236.0
29127,MO,PULMONARY DISEASE,2,1711,9063.0
29127,MO,RHEUMATOLOGY,1,216,4517.0
29131,MO,INTERNAL MEDICINE,1,26,71.0
29143,MO,INTERNAL MEDICINE,2,177,548.0
29143,MO,PSYCHIATRY,1,18,63.0
29145,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),10,12892,30205.0
29145,MO,ENDOCRINOLOGY,2,424,2034.0
29145,MO,HEMATOLOGY/ONCOLOGY,6,1467,7190.0
29145,MO,INTERNAL MEDICINE,47,9760,42923.0
29145,MO,NEUROLOGY,8,2734,8351.0
29145,MO,PSYCHIATRY,7,339,1163.0
29145,MO,PULMONARY DISEASE,9,3920,11939.0
29147,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2720,6639.0
29147,MO,INTERNAL MEDICINE,6,1868,2105.0
29147,MO,PSYCHIATRY,6,114,857.0
29147,MO,PULMONARY DISEASE,1,0,0.0
29155,MO,INTERNAL MEDICINE,1,0,0.0
29157,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,658,1802.0
29157,MO,INTERNAL MEDICINE,3,891,4953.0
29157,MO,PSYCHIATRY,2,106,1041.0
29157,MO,RHEUMATOLOGY,1,97,331.0
29159,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1357,6989.0
29159,MO,HEMATOLOGY/ONCOLOGY,2,407,1610.0
29159,MO,INTERNAL MEDICINE,5,2097,5331.0
29159,MO,NEUROLOGY,2,901,7670.0
29159,MO,PSYCHIATRY,3,87,768.0
29159,MO,PULMONARY DISEASE,2,1131,3542.0
29159,MO,RHEUMATOLOGY,1,202,923.0
29161,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,3218,8849.0
29161,MO,ENDOCRINOLOGY,1,214,558.0
29161,MO,HEMATOLOGY/ONCOLOGY,2,277,791.0
29161,MO,INTERNAL MEDICINE,15,3540,9691.0
29161,MO,NEUROLOGY,2,793,14399.0
29161,MO,PSYCHIATRY,12,542,2229.0
29161,MO,PULMONARY DISEASE,2,1344,2636.0
29163,MO,HEMATOLOGY/ONCOLOGY,1,0,0.0
29163,MO,NEUROLOGY,1,534,24656.0
29165,MO,ENDOCRINOLOGY,1,690,14159.0
29165,MO,HEMATOLOGY/ONCOLOGY,3,1157,4325.0
29165,MO,INTERNAL MEDICINE,5,1149,26247.0
29165,MO,PSYCHIATRY,1,86,334.0
29167,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,689,1401.0
29167,MO,ENDOCRINOLOGY,1,294,755.0
29167,MO,HEMATOLOGY/ONCOLOGY,1,268,64338.0
29167,MO,INTERNAL MEDICINE,10,2361,4739.0
29167,MO,NEUROLOGY,1,386,726.0
29167,MO,PSYCHIATRY,7,224,1138.0
29167,MO,PULMONARY DISEASE,3,1369,4713.0
29167,MO,RHEUMATOLOGY,3,397,853.0
29169,MO,HEMATOLOGY/ONCOLOGY,1,223,867.0
29169,MO,PSYCHIATRY,1,0,0.0
29169,MO,PULMONARY DISEASE,1,537,1320.0
29175,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,519,2194.0
29175,MO,INTERNAL MEDICINE,5,2494,9858.0
29175,MO,PSYCHIATRY,1,15,557.0
29177,MO,INTERNAL MEDICINE,1,68,152.0
29181,MO,INTERNAL MEDICINE,1,150,637.0
29183,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),13,11868,29277.0
29183,MO,ENDOCRINOLOGY,7,1999,18000.0
29183,MO,HEMATOLOGY/ONCOLOGY,5,1144,2650.0
29183,MO,INTERNAL MEDICINE,86,20890,89330.0
29183,MO,NEUROLOGY,7,1094,5894.0
29183,MO,PSYCHIATRY,23,2398,9533.0
29183,MO,PULMONARY DISEASE,12,6795,22351.0
29183,MO,RHEUMATOLOGY,3,198,75346.0
29186,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,226,560.0
29186,MO,HEMATOLOGY/ONCOLOGY,1,393,1177.0
29186,MO,INTERNAL MEDICINE,5,513,1112.0
29187,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,2792,19741.0
29187,MO,INTERNAL MEDICINE,13,1209,3173.0
29187,MO,NEUROLOGY,2,514,6981.0
29187,MO,PSYCHIATRY,16,260,1662.0
29189,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),79,75774,183543.0
29189,MO,ENDOCRINOLOGY,35,11988,236180.0
29189,MO,HEMATOLOGY/ONCOLOGY,38,8477,204833.0
29189,MO,INTERNAL MEDICINE,539,118978,988595.0
29189,MO,NEUROLOGY,66,20442,110469.0
29189,MO,PSYCHIATRY,111,8708,49487.0
29189,MO,PULMONARY DISEASE,41,13926,41830.0
29189,MO,RHEUMATOLOGY,28,6209,1013489.0
29195,MO,INTERNAL MEDICINE,3,1663,3655.0
29199,MO,INTERNAL MEDICINE,1,50,89.0
29201,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,6549,10240.0
29201,MO,ENDOCRINOLOGY,2,2808,5450.0
29201,MO,HEMATOLOGY/ONCOLOGY,1,274,1631.0
29201,MO,INTERNAL MEDICINE,14,5691,39992.0
29201,MO,NEUROLOGY,11,4390,69680.0
29201,MO,PSYCHIATRY,4,350,1143.0
29201,MO,PULMONARY DISEASE,2,396,1171.0
29207,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,2203,9324.0
29207,MO,INTERNAL MEDICINE,7,1951,4514.0
29207,MO,PSYCHIATRY,2,125,464.0
29211,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1256,5904.0
29213,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),3,2902,7104.0
29213,MO,ENDOCRINOLOGY,4,1909,12446.0
29213,MO,HEMATOLOGY/ONCOLOGY,2,433,1516.0
29213,MO,INTERNAL MEDICINE,7,2928,20990.0
29213,MO,NEUROLOGY,4,2230,34876.0
29213,MO,PSYCHIATRY,3,104,283.0
29213,MO,PULMONARY DISEASE,1,257,570.0
29215,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1679,4247.0
29215,MO,PULMONARY DISEASE,1,67,216.0
29217,MO,INTERNAL MEDICINE,2,425,1071.0
29217,MO,PULMONARY DISEASE,1,56,157.0
29219,MO,PULMONARY DISEASE,1,581,1663.0
29221,MO,INTERNAL MEDICINE,3,636,1963.0
29510,MO,CARDIOVASCULAR DISEASE (CARDIOLOGY),59,32211,82720.0
29510,MO,ENDOCRINOLOGY,41,9420,168439.0
29510,MO,HEMATOLOGY/ONCOLOGY,15,1599,151400.0
29510,MO,INTERNAL MEDICINE,163,24579,174568.0
29510,MO,NEUROLOGY,109,10860,282042.0
29510,MO,PSYCHIATRY,91,2879,10779.0
29510,MO,PULMONARY DISEASE,46,10276,35450.0
29510,MO,RHEUMATOLOGY,22,3555,169896.0
30001,MT,INTERNAL MEDICINE,4,112,295.0
30003,MT,INTERNAL MEDICINE,4,275,874.0
30005,MT,PSYCHIATRY,3,769,4133.0
30009,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2816,6653.0
30009,MT,INTERNAL MEDICINE,6,720,1558.0
30013,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),8,3893,9865.0
30013,MT,ENDOCRINOLOGY,2,230,609.0
30013,MT,HEMATOLOGY/ONCOLOGY,4,1064,3701.0
30013,MT,INTERNAL MEDICINE,40,14125,49773.0
30013,MT,NEUROLOGY,6,2517,42935.0
30013,MT,PSYCHIATRY,5,359,1637.0
30013,MT,PULMONARY DISEASE,9,2728,10871.0
30013,MT,RHEUMATOLOGY,1,268,54002.0
30019,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,5703,10241.0
30021,MT,INTERNAL MEDICINE,3,183,450.0
30021,MT,PSYCHIATRY,1,0,0.0
30023,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2059,3150.0
30023,MT,ENDOCRINOLOGY,1,0,0.0
30023,MT,HEMATOLOGY/ONCOLOGY,1,0,0.0
30023,MT,INTERNAL MEDICINE,5,384,1682.0
30023,MT,PSYCHIATRY,3,0,0.0
30023,MT,RHEUMATOLOGY,1,0,0.0
30027,MT,INTERNAL MEDICINE,3,159,445.0
30029,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,6470,12263.0
30029,MT,ENDOCRINOLOGY,2,631,2476.0
30029,MT,HEMATOLOGY/ONCOLOGY,2,416,1602.0
30029,MT,INTERNAL MEDICINE,41,11266,35651.0
30029,MT,NEUROLOGY,8,1715,54906.0
30029,MT,PSYCHIATRY,10,292,1852.0
30029,MT,PULMONARY DISEASE,4,1088,2570.0
30031,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,5819,12469.0
30031,MT,ENDOCRINOLOGY,3,464,856.0
30031,MT,HEMATOLOGY/ONCOLOGY,4,828,2489.0
30031,MT,INTERNAL MEDICINE,27,8127,23868.0
30031,MT,NEUROLOGY,7,1394,5491.0
30031,MT,PSYCHIATRY,13,266,2053.0
30031,MT,PULMONARY DISEASE,5,1228,3416.0
30031,MT,RHEUMATOLOGY,5,912,11964.0
30035,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1465,2468.0
30041,MT,HEMATOLOGY/ONCOLOGY,1,0,0.0
30041,MT,INTERNAL MEDICINE,4,437,1510.0
30047,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,506,776.0
30047,MT,ENDOCRINOLOGY,1,0,0.0
30047,MT,INTERNAL MEDICINE,2,43,56.0
30047,MT,PSYCHIATRY,1,0,0.0
30049,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),6,3535,6783.0
30049,MT,ENDOCRINOLOGY,1,332,1705.0
30049,MT,HEMATOLOGY/ONCOLOGY,3,839,2608.0
30049,MT,INTERNAL MEDICINE,13,2200,6008.0
30049,MT,NEUROLOGY,4,880,6054.0
30049,MT,PSYCHIATRY,9,696,3141.0
30049,MT,PULMONARY DISEASE,2,639,1625.0
30049,MT,RHEUMATOLOGY,2,348,877.0
30053,MT,INTERNAL MEDICINE,4,1290,2918.0
30053,MT,PSYCHIATRY,1,0,0.0
30059,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,3627,6432.0
30063,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),11,9211,23783.0
30063,MT,ENDOCRINOLOGY,1,459,1244.0
30063,MT,HEMATOLOGY/ONCOLOGY,5,1722,8540.0
30063,MT,INTERNAL MEDICINE,25,9305,52395.0
30063,MT,NEUROLOGY,6,875,17881.0
30063,MT,PSYCHIATRY,9,599,3195.0
30063,MT,PULMONARY DISEASE,1,1175,2437.0
30063,MT,RHEUMATOLOGY,4,1802,547510.0
30067,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,73,103.0
30067,MT,INTERNAL MEDICINE,3,144,401.0
30067,MT,PSYCHIATRY,1,0,0.0
30077,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,705,1609.0
30077,MT,INTERNAL MEDICINE,1,0,0.0
30081,MT,ENDOCRINOLOGY,1,0,0.0
30081,MT,INTERNAL MEDICINE,6,927,2587.0
30081,MT,NEUROLOGY,1,0,0.0
30081,MT,PSYCHIATRY,2,0,0.0
30083,MT,INTERNAL MEDICINE,4,459,1632.0
30085,MT,INTERNAL MEDICINE,1,131,851.0
30087,MT,INTERNAL MEDICINE,1,0,0.0
30087,MT,RHEUMATOLOGY,1,11,43.0
30093,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,1929,5191.0
30093,MT,HEMATOLOGY/ONCOLOGY,1,338,1095.0
30093,MT,INTERNAL MEDICINE,7,1573,12827.0
30093,MT,PSYCHIATRY,3,150,1235.0
30093,MT,PULMONARY DISEASE,1,334,1516.0
30105,MT,INTERNAL MEDICINE,1,92,188.0
30111,MT,CARDIOVASCULAR DISEASE (CARDIOLOGY),17,8428,25849.0
30111,MT,ENDOCRINOLOGY,3,863,2239.0
30111,MT,HEMATOLOGY/ONCOLOGY,5,1633,7367.0
30111,MT,INTERNAL MEDICINE,49,15125,62802.0
30111,MT,NEUROLOGY,20,3971,113215.0
30111,MT,PSYCHIATRY,24,6054,44028.0
30111,MT,PULMONARY DISEASE,11,2108,5540.0
30111,MT,RHEUMATOLOGY,3,986,3231.0
31001,NE,INTERNAL MEDICINE,10,3403,82425.0
31001,NE,NEUROLOGY,2,1004,3072.0
31003,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,4452,9269.0
31013,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),5,9021,16388.0
31013,NE,INTERNAL MEDICINE,2,3066,12895.0
31019,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1069,3869.0
31019,NE,INTERNAL MEDICINE,11,4785,18749.0
31019,NE,NEUROLOGY,3,960,5170.0
31019,NE,PSYCHIATRY,4,113,443.0
31019,NE,PULMONARY DISEASE,3,595,1425.0
31021,NE,PSYCHIATRY,1,44,210.0
31027,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,887,2216.0
31029,NE,HEMATOLOGY/ONCOLOGY,1,0,0.0
31031,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,520,644.0
31033,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,554,815.0
31033,NE,HEMATOLOGY/ONCOLOGY,1,0,0.0
31033,NE,INTERNAL MEDICINE,3,517,1728.0
31033,NE,NEUROLOGY,2,366,1801.0
31033,NE,PSYCHIATRY,2,279,1330.0
31037,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1504,2620.0
31039,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,8142,15028.0
31043,NE,RHEUMATOLOGY,1,466,129224.0
31053,NE,INTERNAL MEDICINE,4,435,2133.0
31053,NE,NEUROLOGY,1,224,375.0
31053,NE,PSYCHIATRY,4,135,523.0
31055,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),21,24760,67541.0
31055,NE,ENDOCRINOLOGY,12,2943,60975.0
31055,NE,HEMATOLOGY/ONCOLOGY,10,5426,1468628.0
31055,NE,INTERNAL MEDICINE,129,29759,724087.5
31055,NE,NEUROLOGY,39,6651,59298.0
31055,NE,PSYCHIATRY,69,3380,19132.0
31055,NE,PULMONARY DISEASE,23,7348,30987.0
31055,NE,RHEUMATOLOGY,12,2439,76587.0
31063,NE,INTERNAL MEDICINE,1,176,706.0
31067,NE,INTERNAL MEDICINE,1,0,0.0
31069,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1304,3704.0
31079,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,693,3294.0
31079,NE,INTERNAL MEDICINE,11,3680,15622.0
31079,NE,PSYCHIATRY,2,114,580.0
31079,NE,PULMONARY DISEASE,2,77,222.0
31079,NE,RHEUMATOLOGY,2,1167,2173.0
31089,NE,INTERNAL MEDICINE,4,1058,257755.0
31093,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,2128,5467.0
31093,NE,INTERNAL MEDICINE,1,362,1907.0
31093,NE,NEUROLOGY,1,324,888.0
31093,NE,PSYCHIATRY,2,276,1072.0
31097,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1030,7519.0
31097,NE,PULMONARY DISEASE,1,32,87.0
31101,NE,HEMATOLOGY/ONCOLOGY,2,147,1587.0
31101,NE,INTERNAL MEDICINE,1,0,0.0
31101,NE,PULMONARY DISEASE,1,822,4119.0
31109,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),11,21590,46450.0
31109,NE,ENDOCRINOLOGY,5,1570,5551.0
31109,NE,HEMATOLOGY/ONCOLOGY,7,6351,1501938.0
31109,NE,INTERNAL MEDICINE,44,16000,543127.0
31109,NE,NEUROLOGY,14,3689,26425.0
31109,NE,PSYCHIATRY,15,1235,6022.0
31109,NE,PULMONARY DISEASE,14,7770,24089.0
31109,NE,RHEUMATOLOGY,4,2363,825708.5
31111,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),4,4624,15196.0
31111,NE,ENDOCRINOLOGY,2,331,909.0
31111,NE,HEMATOLOGY/ONCOLOGY,1,108,167.0
31111,NE,INTERNAL MEDICINE,7,1401,4830.0
31111,NE,PSYCHIATRY,5,555,2527.0
31111,NE,RHEUMATOLOGY,2,436,1006.0
31119,NE,ENDOCRINOLOGY,1,297,1340.0
31119,NE,HEMATOLOGY/ONCOLOGY,3,3011,878187.0
31119,NE,INTERNAL MEDICINE,9,1731,39099.0
31119,NE,NEUROLOGY,7,1507,9348.0
31119,NE,PSYCHIATRY,3,121,1006.0
31119,NE,PULMONARY DISEASE,2,572,3692.0
31121,NE,PSYCHIATRY,1,0,0.0
31123,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),2,4605,8692.0
31123,NE,INTERNAL MEDICINE,1,179,640.0
31127,NE,INTERNAL MEDICINE,1,193,1652.0
31127,NE,PULMONARY DISEASE,1,131,298.0
31131,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,514,1333.0
31131,NE,HEMATOLOGY/ONCOLOGY,2,1498,164211.0
31137,NE,PULMONARY DISEASE,2,2157,4067.0
31139,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,729,1683.0
31139,NE,RHEUMATOLOGY,1,261,820.0
31141,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,521,2522.0
31141,NE,INTERNAL MEDICINE,2,631,12675.0
31141,NE,PSYCHIATRY,1,75,398.0
31145,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),1,1405,4791.0
31145,NE,NEUROLOGY,1,1002,2077.0
31153,NE,CARDIOVASCULAR DISEASE (CARDIOLOGY),8,7431,17672.0
